Unnamed: 0_x,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Unnamed: 0_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,quarter,EPS_YOY_pct_change,revenue_YOY_pct_change,netIncome_YOY_pct_change,netProfitMargin,netProfitMargin_YOY_pct_change
13.0,2021-03-31,USD,64327000.0,75544000.0,11217000.0,36574000.0,11989000.0,11217000.0,22583000.0,33800000.0,,-6990000.0,553000.0,6990000.0,82363000.0,724000.0,,55213.0,7336000.0,1765000.0,6990000.0,3958000.0,5501000.0,14326000.0,32574000.0,5571000.0,13,2021-05-06,0.18,0.0125,0.1675,1340.0,pre-market,2021Q1,+42.0,+10.0,+4703.0,0.07374510219209997,+4275.0
14.0,2020-12-31,USD,90790000.0,90790000.0,14848000.0,51011000.0,3140000.0,13748000.0,142645000.0,45232000.0,,-9918000.0,617000.0,9918000.0,90790000.0,,,55131.0,-2119000.0,-769000.0,9918000.0,3140000.0,-1542000.0,7799000.0,6258000.0,-1350000.0,14,2021-02-18,-0.04,-0.16,0.12,75.0,pre-market,2020Q4,-109.0,-11.0,-110.0,-0.014869479017512942,-111.0
15.0,2020-09-30,USD,69443000.0,80297000.0,10854000.0,40364000.0,15430000.0,10854000.0,20845000.0,31699000.0,,-10365000.0,825000.0,10365000.0,87493000.0,,,52750.0,10941000.0,-12843000.0,10365000.0,21902000.0,23422000.0,21306000.0,40084000.0,23784000.0,15,2020-11-05,0.76,0.13,0.63,484.6154,pre-market,2020Q3,+986.0,+22.0,+965.0,0.2962003561776903,+771.0
16.0,2020-06-30,USD,85180000.0,96974000.0,11794000.0,38695000.0,31917000.0,11794000.0,22092000.0,33886000.0,,-9971000.0,1342000.0,9971000.0,104498000.0,,,51116.0,27395000.0,5144000.0,9971000.0,20591000.0,22663000.0,37366000.0,56913000.0,22251000.0,16,2020-08-06,0.72,0.64,0.08,12.5,pre-market,2020Q2,+200.0,+36.0,+187.0,0.22945325551178666,+111.0
17.0,2020-03-31,USD,55108000.0,68811000.0,13703000.0,40108000.0,4681000.0,12603000.0,18818000.0,32521000.0,,-10545000.0,2877000.0,10545000.0,76210000.0,,,47300.0,1936000.0,1820000.0,10545000.0,-1661000.0,148000.0,12481000.0,29864000.0,116000.0,17,2020-05-07,0.1267,-0.07,0.1967,281.0,pre-market,2020Q1,-241.0,+0.0,-104.0,0.0016857769833311534,-104.0
18.0,2019-12-31,USD,102161000.0,102161000.0,14420000.0,46744000.0,25296000.0,11289000.0,18872000.0,30121000.0,,-10650000.0,3818000.0,10650000.0,102161000.0,29062000.0,,46467.0,21738000.0,7984000.0,10662000.0,102161000.0,13785000.0,32388000.0,30586000.0,13754000.0,18,2020-02-20,0.44,0.27,0.17,62.963,pre-market,2019Q4,+780.0,+36.0,+560.0,0.13463063204158143,+387.0
19.0,2019-09-30,USD,52236000.0,65707000.0,13471000.0,34772000.0,3774000.0,13471000.0,20506000.0,25477000.0,,-10920000.0,3684000.0,10920000.0,81023000.0,,,44646.0,2056000.0,-178000.0,10920000.0,835000.0,2479000.0,12976000.0,22327000.0,2234000.0,19,2019-10-31,0.07,-0.17,0.24,141.1765,pre-market,2019Q3,-86.0,-12.0,-90.0,0.03399942167501179,-88.0
20.0,2019-06-30,USD,57251000.0,71265000.0,14014000.0,37353000.0,8915000.0,12314000.0,17027000.0,31041000.0,,-9907000.0,3592000.0,9907000.0,81097000.0,,,40963.0,12727000.0,4984000.0,4419000.0,6378000.0,8819000.0,22634000.0,31710000.0,7743000.0,20,2019-08-01,0.24,0.12,0.12,100.0,pre-market,2019Q2,-20.0,+2.0,-29.0,0.10865081035571458,-31.0
21.0,2019-03-31,USD,54416000.0,68631000.0,14215000.0,36071000.0,-150000.0,14215000.0,18495000.0,32710000.0,,-9478000.0,5582000.0,9478000.0,68631000.0,,,40374.0,-4602000.0,-1799000.0,9478000.0,-4214000.0,-1758000.0,4876000.0,21979000.0,-2803000.0,21,2019-05-02,-0.09,-0.17,0.08,47.0588,pre-market,2019Q1,-111.0,-22.0,-109.0,-0.04084160219142953,-112.0
22.0,2018-12-31,USD,75326000.0,75326000.0,15724000.0,38601000.0,3845000.0,12461000.0,20421000.0,45461000.0,,63198000.0,71912000.0,8714000.0,75326000.0,-30537000.0,,19084000.0,-333000.0,-2416000.0,-63198000.0,75326000.0,3048000.0,8381000.0,3845000.0,2083000.0,22,2019-02-21,0.05,0.12,-0.07,-58.3333,pre-market,2018Q4,-98.0,-63.0,-96.0,0.0276531343759127,-89.0
23.0,2018-09-30,USD,62273000.0,75079000.0,12806000.0,32077000.0,12920000.0,12806000.0,17276000.0,30082000.0,,-9039000.0,,9039000.0,75079000.0,,,17686000.0,609000.0,-21143000.0,9039000.0,20110000.0,22219000.0,9648000.0,25692000.0,21752000.0,23,2018-11-01,0.51,0.11,0.4,363.6364,post-market,2018Q3,-49.0,-23.0,-39.0,0.2897214933603271,-21.0
24.0,2018-06-30,USD,57996000.0,69555000.0,11559000.0,26487000.0,15680000.0,11559000.0,15829000.0,27388000.0,,-8960000.0,,8960000.0,69555000.0,,,14639000.0,12023000.0,1057000.0,8960000.0,9776000.0,11342000.0,20983000.0,34433000.0,10966000.0,24,2018-08-02,0.3,0.19,0.11,57.8947,pre-market,2018Q2,-79.0,-49.0,-79.0,0.15765940622528934,-59.0
25.0,2018-03-31,USD,73240000.0,87444000.0,14204000.0,26916000.0,30150000.0,14204000.0,16174000.0,30378000.0,,-4565000.0,,4565000.0,87444000.0,,,14699000.0,25315000.0,-4915000.0,4565000.0,28729000.0,28483000.0,29880000.0,47639000.0,30230000.0,25,2018-04-26,0.84,0.24,0.6,250.0,pre-market,2018Q1,-10.0,-7.0,-10.0,0.34570696674443074,-3.0
26.0,2017-12-31,USD,205304000.0,205304000.0,25489000.0,27598000.0,145704000.0,14026000.0,19528000.0,43717000.0,,-4537000.0,,4537000.0,205304000.0,-9105000.0,,14244000.0,144765000.0,92263000.0,4537000.0,205304000.0,53041000.0,149302000.0,145704000.0,52502000.0,26,2018-02-22,2.68,0.99,1.69,170.7071,pre-market,2017Q4,-30.0,-25.0,-62.0,0.2557280910259907,-49.0
27.0,2017-09-30,USD,85472000.0,97325000.0,11853000.0,28673000.0,40875000.0,12640000.0,17293000.0,27777000.0,,-4480000.0,,4480000.0,97325000.0,,,14554000.0,39499000.0,3963000.0,4480000.0,34725000.0,35442000.0,43979000.0,57722000.0,35536000.0,27,2017-10-26,1.0,0.66,0.34,51.5152,pre-market,2017Q3,-67.0,-53.0,-66.0,0.3651271512972001,-27.0
28.0,2017-06-30,USD,124210000.0,135779000.0,11569000.0,25479000.0,80948000.0,12501000.0,19098000.0,29352000.0,,-4441000.0,,4441000.0,,,,13727000.0,79573000.0,27074000.0,4441000.0,51544000.0,52457000.0,84014000.0,96787000.0,52499000.0,28,2017-07-27,1.46,1.33,0.13,9.7744,pre-market,2017Q2,+28.0,+79.0,+31.0,0.38665036566773947,-27.0
29.0,2017-03-31,USD,81896000.0,94530000.0,12634000.0,29407000.0,33968000.0,13901000.0,19781000.0,31155000.0,,-4386000.0,,4386000.0,,,,14528000.0,32132000.0,-1624000.0,4386000.0,32778000.0,33711000.0,36518000.0,50068000.0,33756000.0,29,2017-04-27,0.93,0.6,0.33,55.0,pre-market,2017Q1,+18.0,-12.0,+20.0,0.35709298635353853,+37.0
30.0,2016-12-31,USD,273868000.0,273868000.0,28317000.0,31943000.0,209149000.0,20277000.0,22680000.0,39670000.0,,9176000.0,13232000.0,4056000.0,,-15035000.0,,13603000.0,206448000.0,69978000.0,-9176000.0,273868000.0,132411000.0,210504000.0,209149000.0,136470000.0,30,2017-02-23,3.85,3.84,0.01,0.2604,pre-market,2016Q4,+318.0,+144.0,+313.0,0.4983057531365475,+69.0
31.0,2016-09-30,USD,198427000.0,208307000.0,9880000.0,26149000.0,156718000.0,9880000.0,15560000.0,25440000.0,,-4304000.0,,4304000.0,,,,13208000.0,153863000.0,49397000.0,4304000.0,103523000.0,104280000.0,158167000.0,170433000.0,104466000.0,31,2016-10-27,2.99,3.01,-0.02,-0.6645,pre-market,2016Q3,+340.0,+107.0,+326.0,0.5015001896239685,+105.0
32.0,2016-06-30,USD,65977000.0,75915000.0,9938000.0,28285000.0,23083000.0,9938000.0,14609000.0,24547000.0,,-4277000.0,,4277000.0,,,,13066000.0,23342000.0,-16652000.0,4277000.0,39029000.0,40138000.0,27619000.0,39721000.0,39994000.0,32,2016-08-02,1.14,0.31,0.83,267.7419,pre-market,2016Q2,+28.0,-36.0,+23.0,0.5268260554567609,+92.0
33.0,2016-03-31,USD,95792000.0,107764000.0,11972000.0,27167000.0,48356000.0,11972000.0,20269000.0,32241000.0,,-8489000.0,,8489000.0,,,,12876000.0,42139000.0,14068000.0,8489000.0,27151000.0,28323000.0,50628000.0,62280000.0,28071000.0,33,2016-04-28,0.79,0.78,0.01,1.2821,pre-market,2016Q1,+1.0,-2.0,-3.0,0.26048587654504285,-1.0
